frame-00492.bmp: radius 2.239542e-05, zoom level 4.465198e+04
frame-00493.bmp: radius 2.191333e-05, zoom level 4.563432e+04
frame-00539.bmp: radius 8.053176e-06, zoom level 1.241746e+05
frame-00542.bmp: radius 7.544222e-06, zoom level 1.325518e+05
frame-00511.bmp: radius 1.481127e-05, zoom level 6.751616e+04
frame-00538.bmp: radius 8.230345e-06, zoom level 1.215016e+05
frame-00504.bmp: radius 1.724839e-05, zoom level 5.797643e+04
frame-00498.bmp: radius 1.965413e-05, zoom level 5.087988e+04
frame-00505.bmp: radius 1.687709e-05, zoom level 5.925191e+04
frame-00540.bmp: radius 7.879819e-06, zoom level 1.269065e+05
frame-00541.bmp: radius 7.710195e-06, zoom level 1.296984e+05
frame-00544.bmp: radius 7.222918e-06, zoom level 1.384482e+05
frame-00501.bmp: radius 1.841201e-05, zoom level 5.431238e+04
frame-00479.bmp: radius 2.971809e-05, zoom level 3.364954e+04
frame-00547.bmp: radius 6.766436e-06, zoom level 1.477883e+05
frame-00497.bmp: radius 2.008652e-05, zoom level 4.978462e+04
frame-00507.bmp: radius 1.615831e-05, zoom level 6.188768e+04
frame-00499.bmp: radius 1.923105e-05, zoom level 5.199924e+04
frame-00543.bmp: radius 7.381822e-06, zoom level 1.354679e+05
frame-00494.bmp: radius 2.144161e-05, zoom level 4.663828e+04
frame-00487.bmp: radius 2.496972e-05, zoom level 4.004850e+04
frame-00502.bmp: radius 1.801567e-05, zoom level 5.550725e+04
frame-00472.bmp: radius 3.460805e-05, zoom level 2.889501e+04
frame-00473.bmp: radius 3.386307e-05, zoom level 2.953070e+04
frame-00477.bmp: radius 3.104007e-05, zoom level 3.221642e+04
frame-00475.bmp: radius 3.242086e-05, zoom level 3.084434e+04
frame-00478.bmp: radius 3.037189e-05, zoom level 3.292518e+04
frame-00489.bmp: radius 2.390628e-05, zoom level 4.183002e+04
frame-00545.bmp: radius 7.067434e-06, zoom level 1.414941e+05
frame-00546.bmp: radius 6.915298e-06, zoom level 1.446069e+05
frame-00548.bmp: radius 6.620779e-06, zoom level 1.510396e+05
frame-00480.bmp: radius 2.907837e-05, zoom level 3.438983e+04
frame-00482.bmp: radius 2.783994e-05, zoom level 3.591962e+04
frame-00483.bmp: radius 2.724064e-05, zoom level 3.670986e+04
frame-00549.bmp: radius 6.478258e-06, zoom level 1.543625e+05
frame-00484.bmp: radius 2.665425e-05, zoom level 3.751747e+04
frame-00485.bmp: radius 2.608048e-05, zoom level 3.834286e+04
frame-00486.bmp: radius 2.551906e-05, zoom level 3.918640e+04
frame-00488.bmp: radius 2.443222e-05, zoom level 4.092957e+04
frame-00481.bmp: radius 2.845241e-05, zoom level 3.514640e+04
frame-00550.bmp: radius 6.338804e-06, zoom level 1.577585e+05
frame-00551.bmp: radius 6.202352e-06, zoom level 1.612292e+05
frame-00552.bmp: radius 6.068838e-06, zoom level 1.647762e+05
frame-00168.bmp: radius 2.583744e-02, zoom level 3.870352e+01
frame-00553.bmp: radius 5.938197e-06, zoom level 1.684013e+05
frame-00554.bmp: radius 5.810369e-06, zoom level 1.721061e+05
frame-00556.bmp: radius 5.562909e-06, zoom level 1.797621e+05
frame-00557.bmp: radius 5.443159e-06, zoom level 1.837168e+05
frame-00555.bmp: radius 5.685293e-06, zoom level 1.758924e+05
frame-00558.bmp: radius 5.325988e-06, zoom level 1.877586e+05
frame-00560.bmp: radius 5.099157e-06, zoom level 1.961109e+05
frame-00559.bmp: radius 5.211338e-06, zoom level 1.918893e+05
frame-00561.bmp: radius 4.989390e-06, zoom level 2.004253e+05
frame-00562.bmp: radius 4.881986e-06, zoom level 2.048347e+05
frame-00563.bmp: radius 4.776895e-06, zoom level 2.093410e+05
frame-00564.bmp: radius 4.674065e-06, zoom level 2.139465e+05
frame-00566.bmp: radius 4.474999e-06, zoom level 2.234637e+05
frame-00565.bmp: radius 4.573449e-06, zoom level 2.186533e+05
frame-00569.bmp: radius 4.192184e-06, zoom level 2.385392e+05
frame-00567.bmp: radius 4.378669e-06, zoom level 2.283799e+05
frame-00568.bmp: radius 4.284412e-06, zoom level 2.334043e+05
frame-00570.bmp: radius 4.101941e-06, zoom level 2.437870e+05
frame-00571.bmp: radius 4.013641e-06, zoom level 2.491503e+05
frame-00167.bmp: radius 2.640587e-02, zoom level 3.787037e+01
frame-00573.bmp: radius 3.842702e-06, zoom level 2.602336e+05
frame-00572.bmp: radius 3.927241e-06, zoom level 2.546317e+05
frame-00574.bmp: radius 3.759982e-06, zoom level 2.659587e+05
frame-00577.bmp: radius 3.522355e-06, zoom level 2.839010e+05
frame-00575.bmp: radius 3.679043e-06, zoom level 2.718098e+05
frame-00579.bmp: radius 3.372340e-06, zoom level 2.965300e+05
frame-00576.bmp: radius 3.599847e-06, zoom level 2.777896e+05
frame-00578.bmp: radius 3.446531e-06, zoom level 2.901468e+05
frame-00580.bmp: radius 3.299745e-06, zoom level 3.030537e+05
frame-00581.bmp: radius 3.228714e-06, zoom level 3.097209e+05
frame-00582.bmp: radius 3.159211e-06, zoom level 3.165347e+05
frame-00584.bmp: radius 3.024662e-06, zoom level 3.306155e+05
frame-00585.bmp: radius 2.959552e-06, zoom level 3.378890e+05
frame-00583.bmp: radius 3.091205e-06, zoom level 3.234985e+05
frame-00586.bmp: radius 2.895843e-06, zoom level 3.453225e+05
frame-00588.bmp: radius 2.772511e-06, zoom level 3.606839e+05
frame-00587.bmp: radius 2.833506e-06, zoom level 3.529196e+05
frame-00590.bmp: radius 2.654431e-06, zoom level 3.767285e+05
frame-00589.bmp: radius 2.712829e-06, zoom level 3.686189e+05
frame-00592.bmp: radius 2.541380e-06, zoom level 3.934869e+05
frame-00591.bmp: radius 2.597291e-06, zoom level 3.850166e+05
frame-00594.bmp: radius 2.433144e-06, zoom level 4.109908e+05
frame-00593.bmp: radius 2.486674e-06, zoom level 4.021436e+05
frame-00595.bmp: radius 2.380768e-06, zoom level 4.200326e+05
frame-00596.bmp: radius 2.329518e-06, zoom level 4.292733e+05
frame-00166.bmp: radius 2.698679e-02, zoom level 3.705516e+01
frame-00597.bmp: radius 2.279372e-06, zoom level 4.387173e+05
frame-00598.bmp: radius 2.230305e-06, zoom level 4.483691e+05
frame-00600.bmp: radius 2.135318e-06, zoom level 4.683144e+05
frame-00599.bmp: radius 2.182295e-06, zoom level 4.582332e+05
frame-00601.bmp: radius 2.089352e-06, zoom level 4.786173e+05
frame-00603.bmp: radius 2.000368e-06, zoom level 4.999081e+05
frame-00602.bmp: radius 2.044376e-06, zoom level 4.891469e+05
frame-00608.bmp: radius 1.794136e-06, zoom level 5.573714e+05
frame-00604.bmp: radius 1.957307e-06, zoom level 5.109061e+05
frame-00605.bmp: radius 1.915173e-06, zoom level 5.221460e+05
frame-00606.bmp: radius 1.873946e-06, zoom level 5.336332e+05
frame-00607.bmp: radius 1.833607e-06, zoom level 5.453731e+05
frame-00609.bmp: radius 1.755515e-06, zoom level 5.696335e+05
frame-00610.bmp: radius 1.717725e-06, zoom level 5.821655e+05
frame-00612.bmp: radius 1.644568e-06, zoom level 6.080625e+05
frame-00613.bmp: radius 1.609166e-06, zoom level 6.214399e+05
frame-00611.bmp: radius 1.680748e-06, zoom level 5.949731e+05
frame-00614.bmp: radius 1.574527e-06, zoom level 6.351116e+05
frame-00615.bmp: radius 1.540633e-06, zoom level 6.490840e+05
frame-00617.bmp: radius 1.475018e-06, zoom level 6.779579e+05
frame-00616.bmp: radius 1.507468e-06, zoom level 6.633639e+05
frame-00618.bmp: radius 1.443266e-06, zoom level 6.928729e+05
frame-00619.bmp: radius 1.412198e-06, zoom level 7.081161e+05
frame-00627.bmp: radius 1.186556e-06, zoom level 8.427750e+05
frame-00628.bmp: radius 1.161014e-06, zoom level 8.613161e+05
frame-00620.bmp: radius 1.381798e-06, zoom level 7.236947e+05
frame-00623.bmp: radius 1.294470e-06, zoom level 7.725171e+05
frame-00621.bmp: radius 1.352053e-06, zoom level 7.396160e+05
frame-00622.bmp: radius 1.322948e-06, zoom level 7.558875e+05
frame-00624.bmp: radius 1.266604e-06, zoom level 7.895124e+05
frame-00626.bmp: radius 1.212660e-06, zoom level 8.246331e+05
frame-00631.bmp: radius 1.087639e-06, zoom level 9.194228e+05
frame-00630.bmp: radius 1.111567e-06, zoom level 8.996309e+05
frame-00165.bmp: radius 2.758050e-02, zoom level 3.625750e+01
frame-00625.bmp: radius 1.239339e-06, zoom level 8.068817e+05
frame-00636.bmp: radius 9.755067e-07, zoom level 1.025108e+06
frame-00632.bmp: radius 1.064226e-06, zoom level 9.396501e+05
frame-00643.bmp: radius 8.376720e-07, zoom level 1.193785e+06
frame-00646.bmp: radius 7.847319e-07, zoom level 1.274321e+06
frame-00633.bmp: radius 1.041317e-06, zoom level 9.603224e+05
frame-00629.bmp: radius 1.136021e-06, zoom level 8.802650e+05
frame-00634.bmp: radius 1.018901e-06, zoom level 9.814495e+05
frame-00635.bmp: radius 9.969679e-07, zoom level 1.003041e+06
frame-00637.bmp: radius 9.545076e-07, zoom level 1.047661e+06
frame-00638.bmp: radius 9.339604e-07, zoom level 1.070709e+06
frame-00639.bmp: radius 9.138556e-07, zoom level 1.094265e+06
frame-00644.bmp: radius 8.196399e-07, zoom level 1.220048e+06
frame-00640.bmp: radius 8.941836e-07, zoom level 1.118339e+06
frame-00645.bmp: radius 8.019960e-07, zoom level 1.246889e+06
frame-00642.bmp: radius 8.561008e-07, zoom level 1.168087e+06
frame-00656.bmp: radius 6.312659e-07, zoom level 1.584118e+06
frame-00657.bmp: radius 6.176770e-07, zoom level 1.618969e+06
frame-00659.bmp: radius 5.913705e-07, zoom level 1.690987e+06
frame-00641.bmp: radius 8.749350e-07, zoom level 1.142942e+06
frame-00653.bmp: radius 6.738528e-07, zoom level 1.484004e+06
frame-00660.bmp: radius 5.786404e-07, zoom level 1.728189e+06
frame-00658.bmp: radius 6.043807e-07, zoom level 1.654586e+06
frame-00647.bmp: radius 7.678394e-07, zoom level 1.302356e+06
frame-00665.bmp: radius 5.189844e-07, zoom level 1.926840e+06
frame-00663.bmp: radius 5.420709e-07, zoom level 1.844777e+06
frame-00650.bmp: radius 7.193127e-07, zoom level 1.390216e+06
frame-00651.bmp: radius 7.038285e-07, zoom level 1.420801e+06
frame-00648.bmp: radius 7.513106e-07, zoom level 1.331007e+06
frame-00649.bmp: radius 7.351376e-07, zoom level 1.360290e+06
frame-00652.bmp: radius 6.886776e-07, zoom level 1.452058e+06
frame-00655.bmp: radius 6.451538e-07, zoom level 1.550018e+06
frame-00661.bmp: radius 5.661844e-07, zoom level 1.766209e+06
frame-00654.bmp: radius 6.593472e-07, zoom level 1.516652e+06
frame-00664.bmp: radius 5.304020e-07, zoom level 1.885362e+06
frame-00662.bmp: radius 5.539964e-07, zoom level 1.805066e+06
frame-00666.bmp: radius 5.078125e-07, zoom level 1.969231e+06
frame-00672.bmp: radius 4.456542e-07, zoom level 2.243892e+06
frame-00677.bmp: radius 3.997086e-07, zoom level 2.501822e+06
frame-00669.bmp: radius 4.757192e-07, zoom level 2.102080e+06
frame-00670.bmp: radius 4.654787e-07, zoom level 2.148326e+06
frame-00667.bmp: radius 4.968811e-07, zoom level 2.012554e+06
frame-00668.bmp: radius 4.861851e-07, zoom level 2.056830e+06
frame-00671.bmp: radius 4.554586e-07, zoom level 2.195589e+06
frame-00164.bmp: radius 2.818727e-02, zoom level 3.547700e+01
frame-00674.bmp: radius 4.266741e-07, zoom level 2.343709e+06
frame-00676.bmp: radius 4.085022e-07, zoom level 2.447967e+06
frame-00680.bmp: radius 3.744474e-07, zoom level 2.670602e+06
frame-00678.bmp: radius 3.911044e-07, zoom level 2.556862e+06
frame-00681.bmp: radius 3.663869e-07, zoom level 2.729355e+06
frame-00683.bmp: radius 3.507827e-07, zoom level 2.850768e+06
frame-00673.bmp: radius 4.360609e-07, zoom level 2.293258e+06
frame-00675.bmp: radius 4.174893e-07, zoom level 2.395271e+06
frame-00689.bmp: radius 3.078455e-07, zoom level 3.248383e+06
frame-00684.bmp: radius 3.432316e-07, zoom level 2.913485e+06
frame-00679.bmp: radius 3.826853e-07, zoom level 2.613113e+06
frame-00688.bmp: radius 3.146181e-07, zoom level 3.178457e+06
frame-00687.bmp: radius 3.215397e-07, zoom level 3.110036e+06
frame-00685.bmp: radius 3.358431e-07, zoom level 2.977581e+06
frame-00682.bmp: radius 3.584999e-07, zoom level 2.789401e+06
frame-00686.bmp: radius 3.286136e-07, zoom level 3.043088e+06
frame-00690.bmp: radius 3.012187e-07, zoom level 3.319847e+06
frame-00693.bmp: radius 2.821819e-07, zoom level 3.543813e+06
frame-00694.bmp: radius 2.761076e-07, zoom level 3.621777e+06
frame-00691.bmp: radius 2.947345e-07, zoom level 3.392884e+06
frame-00697.bmp: radius 2.586578e-07, zoom level 3.866111e+06
frame-00705.bmp: radius 2.173294e-07, zoom level 4.601310e+06
frame-00696.bmp: radius 2.643483e-07, zoom level 3.782888e+06
frame-00703.bmp: radius 2.269971e-07, zoom level 4.405343e+06
frame-00700.bmp: radius 2.423109e-07, zoom level 4.126930e+06
frame-00701.bmp: radius 2.370948e-07, zoom level 4.217722e+06
frame-00695.bmp: radius 2.701640e-07, zoom level 3.701456e+06
frame-00692.bmp: radius 2.883899e-07, zoom level 3.467527e+06
frame-00702.bmp: radius 2.319910e-07, zoom level 4.310512e+06
frame-00698.bmp: radius 2.530899e-07, zoom level 3.951166e+06
frame-00699.bmp: radius 2.476417e-07, zoom level 4.038092e+06
frame-00707.bmp: radius 2.080735e-07, zoom level 4.805995e+06
frame-00704.bmp: radius 2.221106e-07, zoom level 4.502261e+06
frame-00708.bmp: radius 2.035944e-07, zoom level 4.911727e+06
frame-00706.bmp: radius 2.126511e-07, zoom level 4.702539e+06
frame-00709.bmp: radius 1.992117e-07, zoom level 5.019785e+06
frame-00163.bmp: radius 2.880739e-02, zoom level 3.471331e+01
frame-00712.bmp: radius 1.866217e-07, zoom level 5.358433e+06
frame-00710.bmp: radius 1.949234e-07, zoom level 5.130220e+06
frame-00711.bmp: radius 1.907274e-07, zoom level 5.243085e+06
frame-00713.bmp: radius 1.826044e-07, zoom level 5.476319e+06
frame-00714.bmp: radius 1.786736e-07, zoom level 5.596798e+06
frame-00715.bmp: radius 1.748274e-07, zoom level 5.719927e+06
frame-00716.bmp: radius 1.710640e-07, zoom level 5.845766e+06
frame-00717.bmp: radius 1.673816e-07, zoom level 5.974372e+06
frame-00718.bmp: radius 1.637785e-07, zoom level 6.105809e+06
frame-00719.bmp: radius 1.602529e-07, zoom level 6.240136e+06
frame-00720.bmp: radius 1.568032e-07, zoom level 6.377419e+06
frame-00721.bmp: radius 1.534278e-07, zoom level 6.517723e+06
frame-00722.bmp: radius 1.501251e-07, zoom level 6.661112e+06
frame-00723.bmp: radius 1.468934e-07, zoom level 6.807657e+06
frame-00724.bmp: radius 1.437313e-07, zoom level 6.957425e+06
frame-00725.bmp: radius 1.406373e-07, zoom level 7.110489e+06
frame-00162.bmp: radius 2.944116e-02, zoom level 3.396606e+01
frame-00727.bmp: radius 1.346476e-07, zoom level 7.426792e+06
frame-00726.bmp: radius 1.376099e-07, zoom level 7.266920e+06
frame-00728.bmp: radius 1.317492e-07, zoom level 7.590181e+06
frame-00729.bmp: radius 1.289131e-07, zoom level 7.757165e+06
frame-00730.bmp: radius 1.261380e-07, zoom level 7.927823e+06
frame-00731.bmp: radius 1.234227e-07, zoom level 8.102235e+06
frame-00733.bmp: radius 1.181662e-07, zoom level 8.462655e+06
frame-00732.bmp: radius 1.207659e-07, zoom level 8.280484e+06
frame-00734.bmp: radius 1.156225e-07, zoom level 8.648833e+06
frame-00161.bmp: radius 3.008886e-02, zoom level 3.323489e+01
frame-00736.bmp: radius 1.106982e-07, zoom level 9.033568e+06
frame-00735.bmp: radius 1.131336e-07, zoom level 8.839107e+06
frame-00737.bmp: radius 1.083153e-07, zoom level 9.232306e+06
frame-00738.bmp: radius 1.059837e-07, zoom level 9.435417e+06
frame-00739.bmp: radius 1.037022e-07, zoom level 9.642996e+06
frame-00740.bmp: radius 1.014699e-07, zoom level 9.855142e+06
frame-00741.bmp: radius 9.928559e-08, zoom level 1.007196e+07
frame-00160.bmp: radius 3.075082e-02, zoom level 3.251946e+01
frame-00742.bmp: radius 9.714833e-08, zoom level 1.029354e+07
frame-00743.bmp: radius 9.505707e-08, zoom level 1.052000e+07
frame-00744.bmp: radius 9.301083e-08, zoom level 1.075144e+07
frame-00745.bmp: radius 9.100864e-08, zoom level 1.098797e+07
frame-00747.bmp: radius 8.713263e-08, zoom level 1.147676e+07
frame-00746.bmp: radius 8.904955e-08, zoom level 1.122970e+07
frame-00749.bmp: radius 8.342170e-08, zoom level 1.198729e+07
frame-00748.bmp: radius 8.525698e-08, zoom level 1.172924e+07
frame-00750.bmp: radius 8.162593e-08, zoom level 1.225101e+07
frame-00751.bmp: radius 7.986882e-08, zoom level 1.252053e+07
frame-00159.bmp: radius 3.142734e-02, zoom level 3.181943e+01
frame-00752.bmp: radius 7.814953e-08, zoom level 1.279598e+07
frame-00753.bmp: radius 7.646725e-08, zoom level 1.307749e+07
frame-00754.bmp: radius 7.482118e-08, zoom level 1.336520e+07
frame-00756.bmp: radius 7.163459e-08, zoom level 1.395974e+07
frame-00755.bmp: radius 7.321055e-08, zoom level 1.365923e+07
frame-00757.bmp: radius 7.009255e-08, zoom level 1.426685e+07
frame-00758.bmp: radius 6.858371e-08, zoom level 1.458072e+07
frame-00759.bmp: radius 6.710735e-08, zoom level 1.490150e+07
frame-00760.bmp: radius 6.566277e-08, zoom level 1.522933e+07
frame-00761.bmp: radius 6.424928e-08, zoom level 1.556438e+07
frame-00158.bmp: radius 3.211874e-02, zoom level 3.113447e+01
frame-00762.bmp: radius 6.286623e-08, zoom level 1.590679e+07
frame-00763.bmp: radius 6.151294e-08, zoom level 1.625674e+07
frame-00764.bmp: radius 6.018879e-08, zoom level 1.661439e+07
frame-00765.bmp: radius 5.889314e-08, zoom level 1.697991e+07
frame-00766.bmp: radius 5.762538e-08, zoom level 1.735346e+07
frame-00767.bmp: radius 5.638491e-08, zoom level 1.773524e+07
frame-00768.bmp: radius 5.517115e-08, zoom level 1.812542e+07
frame-00769.bmp: radius 5.398351e-08, zoom level 1.852417e+07
frame-00770.bmp: radius 5.282144e-08, zoom level 1.893171e+07
frame-00157.bmp: radius 3.282535e-02, zoom level 3.046426e+01
frame-00771.bmp: radius 5.168438e-08, zoom level 1.934820e+07
frame-00772.bmp: radius 5.057180e-08, zoom level 1.977386e+07
frame-00773.bmp: radius 4.948317e-08, zoom level 2.020889e+07
frame-00775.bmp: radius 4.737571e-08, zoom level 2.110786e+07
frame-00774.bmp: radius 4.841798e-08, zoom level 2.065349e+07
frame-00776.bmp: radius 4.635588e-08, zoom level 2.157223e+07
frame-00778.bmp: radius 4.438161e-08, zoom level 2.253185e+07
frame-00777.bmp: radius 4.535801e-08, zoom level 2.204682e+07
frame-00779.bmp: radius 4.342623e-08, zoom level 2.302755e+07
frame-00780.bmp: radius 4.249142e-08, zoom level 2.353416e+07
frame-00781.bmp: radius 4.157673e-08, zoom level 2.405191e+07
frame-00782.bmp: radius 4.068174e-08, zoom level 2.458105e+07
frame-00783.bmp: radius 3.980600e-08, zoom level 2.512184e+07
frame-00785.bmp: radius 3.811069e-08, zoom level 2.623936e+07
frame-00784.bmp: radius 3.894912e-08, zoom level 2.567452e+07
frame-00786.bmp: radius 3.729030e-08, zoom level 2.681662e+07
frame-00156.bmp: radius 3.354751e-02, zoom level 2.980847e+01
frame-00787.bmp: radius 3.648758e-08, zoom level 2.740659e+07
frame-00788.bmp: radius 3.570213e-08, zoom level 2.800953e+07
frame-00789.bmp: radius 3.493359e-08, zoom level 2.862574e+07
frame-00790.bmp: radius 3.418159e-08, zoom level 2.925551e+07
frame-00791.bmp: radius 3.344579e-08, zoom level 2.989913e+07
frame-00792.bmp: radius 3.272582e-08, zoom level 3.055691e+07
frame-00793.bmp: radius 3.202135e-08, zoom level 3.122916e+07
frame-00794.bmp: radius 3.133204e-08, zoom level 3.191621e+07
frame-00795.bmp: radius 3.065758e-08, zoom level 3.261836e+07
frame-00796.bmp: radius 2.999763e-08, zoom level 3.333597e+07
frame-00155.bmp: radius 3.428555e-02, zoom level 2.916680e+01
frame-00797.bmp: radius 2.935189e-08, zoom level 3.406936e+07
frame-00798.bmp: radius 2.872005e-08, zoom level 3.481888e+07
frame-00799.bmp: radius 2.810181e-08, zoom level 3.558490e+07
frame-00800.bmp: radius 2.749688e-08, zoom level 3.636777e+07
frame-00801.bmp: radius 2.690497e-08, zoom level 3.716786e+07
frame-00802.bmp: radius 2.632580e-08, zoom level 3.798555e+07
frame-00154.bmp: radius 3.503983e-02, zoom level 2.853895e+01
frame-00803.bmp: radius 2.575910e-08, zoom level 3.882123e+07
frame-00804.bmp: radius 2.520460e-08, zoom level 3.967530e+07
frame-00805.bmp: radius 2.466203e-08, zoom level 4.054816e+07
frame-00806.bmp: radius 2.413115e-08, zoom level 4.144022e+07
frame-00807.bmp: radius 2.361169e-08, zoom level 4.235190e+07
frame-00808.bmp: radius 2.310342e-08, zoom level 4.328364e+07
frame-00809.bmp: radius 2.260608e-08, zoom level 4.423588e+07
frame-00153.bmp: radius 3.581071e-02, zoom level 2.792461e+01
frame-00810.bmp: radius 2.211945e-08, zoom level 4.520907e+07
frame-00811.bmp: radius 2.164330e-08, zoom level 4.620367e+07
frame-00812.bmp: radius 2.117740e-08, zoom level 4.722015e+07
frame-00813.bmp: radius 2.072153e-08, zoom level 4.825900e+07
frame-00814.bmp: radius 2.027546e-08, zoom level 4.932069e+07
frame-00815.bmp: radius 1.983901e-08, zoom level 5.040575e+07
frame-00152.bmp: radius 3.659855e-02, zoom level 2.732349e+01
frame-00816.bmp: radius 1.941194e-08, zoom level 5.151468e+07
frame-00817.bmp: radius 1.899407e-08, zoom level 5.264800e+07
frame-00818.bmp: radius 1.858520e-08, zoom level 5.380625e+07
frame-00819.bmp: radius 1.818513e-08, zoom level 5.498999e+07
frame-00820.bmp: radius 1.779367e-08, zoom level 5.619977e+07
frame-00151.bmp: radius 3.740371e-02, zoom level 2.673531e+01
frame-00821.bmp: radius 1.741063e-08, zoom level 5.743617e+07
frame-00822.bmp: radius 1.703584e-08, zoom level 5.869976e+07
frame-00823.bmp: radius 1.666912e-08, zoom level 5.999116e+07
frame-00824.bmp: radius 1.631030e-08, zoom level 6.131096e+07
frame-00825.bmp: radius 1.595919e-08, zoom level 6.265980e+07
frame-00150.bmp: radius 3.822660e-02, zoom level 2.615980e+01
frame-00826.bmp: radius 1.561565e-08, zoom level 6.403832e+07
frame-00827.bmp: radius 1.527950e-08, zoom level 6.544716e+07
frame-00828.bmp: radius 1.495059e-08, zoom level 6.688700e+07
frame-00829.bmp: radius 1.462876e-08, zoom level 6.835851e+07
frame-00830.bmp: radius 1.431385e-08, zoom level 6.986240e+07
frame-00149.bmp: radius 3.906758e-02, zoom level 2.559667e+01
frame-00831.bmp: radius 1.400572e-08, zoom level 7.139937e+07
frame-00832.bmp: radius 1.370423e-08, zoom level 7.297016e+07
frame-00833.bmp: radius 1.340923e-08, zoom level 7.457550e+07
frame-00834.bmp: radius 1.312058e-08, zoom level 7.621617e+07
frame-00148.bmp: radius 3.992707e-02, zoom level 2.504567e+01
frame-00835.bmp: radius 1.283814e-08, zoom level 7.789292e+07
frame-00836.bmp: radius 1.256178e-08, zoom level 7.960657e+07
frame-00837.bmp: radius 1.229137e-08, zoom level 8.135791e+07
frame-00147.bmp: radius 4.080546e-02, zoom level 2.450652e+01
frame-00838.bmp: radius 1.202678e-08, zoom level 8.314778e+07
frame-00839.bmp: radius 1.176789e-08, zoom level 8.497704e+07
frame-00840.bmp: radius 1.151456e-08, zoom level 8.684653e+07
frame-00994.bmp: radius 4.034684e-10, zoom level 2.478509e+09
frame-00997.bmp: radius 3.779696e-10, zoom level 2.645715e+09
frame-00999.bmp: radius 3.618721e-10, zoom level 2.763407e+09
frame-00988.bmp: radius 4.597428e-10, zoom level 2.175129e+09
frame-00991.bmp: radius 4.306875e-10, zoom level 2.321869e+09
frame-00986.bmp: radius 4.801940e-10, zoom level 2.082492e+09
frame-01006.bmp: radius 3.107412e-10, zoom level 3.218112e+09
frame-00989.bmp: radius 4.498462e-10, zoom level 2.222982e+09
frame-00982.bmp: radius 5.238661e-10, zoom level 1.908885e+09
frame-00987.bmp: radius 4.698572e-10, zoom level 2.128306e+09
frame-00990.bmp: radius 4.401626e-10, zoom level 2.271888e+09
frame-01001.bmp: radius 3.464602e-10, zoom level 2.886335e+09
frame-00976.bmp: radius 5.969332e-10, zoom level 1.675229e+09
frame-01013.bmp: radius 2.668349e-10, zoom level 3.747636e+09
frame-01021.bmp: radius 2.241999e-10, zoom level 4.460306e+09
frame-00975.bmp: radius 6.100657e-10, zoom level 1.639168e+09
frame-00980.bmp: radius 5.471698e-10, zoom level 1.827586e+09
frame-01014.bmp: radius 2.610909e-10, zoom level 3.830084e+09
frame-01009.bmp: radius 2.911026e-10, zoom level 3.435215e+09
frame-00841.bmp: radius 1.126670e-08, zoom level 8.875715e+07
frame-01015.bmp: radius 2.554705e-10, zoom level 3.914346e+09
frame-00979.bmp: radius 5.592075e-10, zoom level 1.788245e+09
frame-00977.bmp: radius 5.840833e-10, zoom level 1.712084e+09
frame-00974.bmp: radius 6.234871e-10, zoom level 1.603882e+09
frame-00981.bmp: radius 5.353912e-10, zoom level 1.867793e+09
frame-00978.bmp: radius 5.715101e-10, zoom level 1.749750e+09
frame-00983.bmp: radius 5.125892e-10, zoom level 1.950880e+09
frame-01005.bmp: radius 3.175775e-10, zoom level 3.148838e+09
frame-00998.bmp: radius 3.698333e-10, zoom level 2.703921e+09
frame-00984.bmp: radius 5.015550e-10, zoom level 1.993799e+09
frame-00985.bmp: radius 4.907583e-10, zoom level 2.037663e+09
frame-01008.bmp: radius 2.975069e-10, zoom level 3.361267e+09
frame-01018.bmp: radius 2.393250e-10, zoom level 4.178418e+09
frame-01016.bmp: radius 2.499711e-10, zoom level 4.000462e+09
frame-00971.bmp: radius 6.655492e-10, zoom level 1.502518e+09
frame-00973.bmp: radius 6.372038e-10, zoom level 1.569357e+09
frame-00995.bmp: radius 3.947832e-10, zoom level 2.533036e+09
frame-00972.bmp: radius 6.512223e-10, zoom level 1.535574e+09
frame-00996.bmp: radius 3.862849e-10, zoom level 2.588763e+09
frame-01002.bmp: radius 3.390021e-10, zoom level 2.949834e+09
frame-01004.bmp: radius 3.245642e-10, zoom level 3.081055e+09
frame-01007.bmp: radius 3.040520e-10, zoom level 3.288911e+09
frame-00993.bmp: radius 4.123448e-10, zoom level 2.425155e+09
frame-00992.bmp: radius 4.214163e-10, zoom level 2.372950e+09
frame-01000.bmp: radius 3.540823e-10, zoom level 2.824202e+09
frame-01003.bmp: radius 3.317046e-10, zoom level 3.014730e+09
frame-00146.bmp: radius 4.170318e-02, zoom level 2.397898e+01
frame-01010.bmp: radius 2.848362e-10, zoom level 3.510789e+09
frame-01022.bmp: radius 2.193737e-10, zoom level 4.558432e+09
frame-01019.bmp: radius 2.341732e-10, zoom level 4.270344e+09
frame-00970.bmp: radius 6.801913e-10, zoom level 1.470175e+09
frame-01011.bmp: radius 2.787047e-10, zoom level 3.588027e+09
frame-01023.bmp: radius 2.146513e-10, zoom level 4.658718e+09
frame-01012.bmp: radius 2.727052e-10, zoom level 3.666963e+09
frame-01017.bmp: radius 2.445902e-10, zoom level 4.088472e+09
frame-01020.bmp: radius 2.291323e-10, zoom level 4.364291e+09
frame-00969.bmp: radius 6.951555e-10, zoom level 1.438527e+09
frame-00968.bmp: radius 7.104489e-10, zoom level 1.407561e+09
